@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
0,112,4,isnt:+1 </endperson112>,235;0:112;4;0.4299378468720174 7;0:112;4;0.4330933748888832 143;0:112;4;0.6085389102156566 9;0:112;4;0.5753917783635518 151;0:112;4;0.4439388115908728 409;0:112;4;0.4394119325947421 6;0:112;4;0.42198618361365914 2;0:112;4;0.43266292237518345 395;0:112;4;0.55229414802277 308;0:112;4;0.686968264937344 141;0:112;4;0.6490343028920019 319;0:112;4;0.5250938568162821 500;0:112;4;0.49450010176487713 11;0:112;4;0.5638126810643433 136;0:112;4;0.41992064242442306 276;0:112;4;0.24783951741935795 </endperson55>
0,99,5,comedy:+1 </endperson99>,</endperson49>
0,106,4,isnt:+1 </endperson106>,</endperson53>
0,120,4,isnt:+1 isnt:-1 </endperson120>,</endperson58>
0,146,4,films:+1 performance:+1 reviews:+1 comedy:+1 performance:-1 isnt:-1 </endperson146>,</endperson71>
0,25,2,arent:+1 isnt:-1 tlook:-1 </endperson25>,</endperson11>
0,144,5,performance:+1 character:-1 </endperson144>,</endperson69>
0,100,4,casting:+1 watch:-1 </endperson100>,</endperson50>
0,119,3,plot:+1 isnt:+1 isnt:-1 </endperson119>,</endperson57>
0,27,4,character:+1 humour:+1 actors:-1 character:-1 </endperson27>,</endperson13>
0,79,3,isnt:+1 isnt:-1 </endperson79>,</endperson41>
0,75,3,performance:+1 isnt:+1 character:-1 </endperson75>,432;0:75;4;0.2673280114081359 143;0:75;4;0.6085389102156566 9;0:75;4;0.5753917783635518 318;0:75;4;0.6762062218289954 151;0:75;4;0.4439388115908728 409;0:75;4;0.4394119325947421 123;0:75;4;0.5334942855791612 2;0:75;4;0.43266292237518345 4;0:75;4;0.5298376688048704 465;0:75;4;0.2701528047761773 504;0:75;4;0.5416571416510313 115;0:75;4;0.4731091396272178 228;0:75;4;0.5525535486653712 308;0:75;4;0.686968264937344 122;0:75;4;0.44931202585296015 319;0:75;4;0.5250938568162821 </endperson37>
0,163,3,films:+1 character:+1 performance:+1 </endperson163>,</endperson76>
0,79,3,isnt:+1 isnt:-1 </endperson79>,</endperson41>
0,156,5,character:+1 </endperson156>,</endperson74>
0,112,4,isnt:+1 </endperson112>,235;0:112;4;0.4299378468720174 7;0:112;4;0.4330933748888832 143;0:112;4;0.6085389102156566 9;0:112;4;0.5753917783635518 151;0:112;4;0.4439388115908728 409;0:112;4;0.4394119325947421 6;0:112;4;0.42198618361365914 2;0:112;4;0.43266292237518345 395;0:112;4;0.55229414802277 308;0:112;4;0.686968264937344 141;0:112;4;0.6490343028920019 319;0:112;4;0.5250938568162821 500;0:112;4;0.49450010176487713 11;0:112;4;0.5638126810643433 136;0:112;4;0.41992064242442306 276;0:112;4;0.24783951741935795 </endperson55>
0,174,5,actors:+1 actor:-1 character:-1 </endperson174>,</endperson79>
0,146,4,films:+1 performance:+1 reviews:+1 comedy:+1 performance:-1 isnt:-1 </endperson146>,</endperson71>
0,9,4,isnt:+1 horrorfilms:+1 character:-1 isnt:-1 </endperson9>,289;0:9;4;0.4833573091310652 7;0:9;4;0.4330933748888832 67;0:9;4;0.4156473398889875 88;0:9;4;0.6314750767429066 189;0:9;4;0.12819652753663302 151;0:9;4;0.4439388115908728 123;0:9;4;0.5334942855791612 1;0:9;4;0.4690364178249665 4;0:9;4;0.5298376688048704 180;0:9;5;0.42821053964595734 99;0:9;5;0.5862808302261446 426;0:9;4;0.4176042189414453 504;0:9;4;0.5416571416510313 395;0:9;4;0.55229414802277 308;0:9;4;0.686968264937344 181;0:9;4;0.4507210030126414 63;0:9;4;0.634413943105805 94;0:9;4;0.4948934059635519 </endperson5>
0,128,4,seventies:+1 performance:+1 isnt:+1 </endperson128>,432;0:128;4;0.2673280114081359 129;0:128;4;0.3443609912089973 60;0:128;4;0.23488594888559822 9;0:128;4;0.5753917783635518 151;0:128;4;0.4439388115908728 409;0:128;4;0.4394119325947421 6;0:128;4;0.42198618361365914 293;0:128;4;0.5833801403588602 2;0:128;4;0.43266292237518345 4;0:128;4;0.5298376688048704 84;0:128;4;0.38175458305106336 395;0:128;4;0.55229414802277 308;0:128;4;0.686968264937344 500;0:128;4;0.49450010176487713 136;0:128;4;0.41992064242442306 278;0:128;4;0.3506361346603881 190;0:128;4;0.5336266496627345 </endperson61>
0,94,3,performance:+1 movie:+1 isnt:+1 </endperson94>,143;0:94;4;0.6085389102156566 9;0:94;4;0.5753917783635518 318;0:94;4;0.6762062218289954 151;0:94;4;0.4439388115908728 409;0:94;4;0.4394119325947421 123;0:94;4;0.5334942855791612 6;0:94;4;0.42198618361365914 2;0:94;4;0.43266292237518345 504;0:94;4;0.5416571416510313 395;0:94;4;0.55229414802277 115;0:94;4;0.4731091396272178 306;0:94;4;0.34828145077204375 308;0:94;4;0.686968264937344 122;0:94;4;0.44931202585296015 319;0:94;4;0.5250938568162821 136;0:94;4;0.41992064242442306 </endperson47>
1,79,5,adventure:-1 </endperson194>,</endperson92>
1,213,5,cast:+1 </endperson222>,</endperson102>
1,190,5, </endperson197>,</endperson94>
1,182,4,acting:+1 </endperson184>,</endperson85>
1,178,5,character:+1 </endperson178>,</endperson80>
1,113,4, </endperson195>,</endperson93>
1,187,5,scenes:+1 hero:+1 scenes:-1 </endperson189>,</endperson88>
1,196,5,actors:+1 star:+1 specialeffects:+1 watch:-1 </endperson203>,</endperson97>
1,65,5,movie:+1 cinematography:+1 genres:-1 </endperson183>,289;1:65;4;0.4657628528576483 5;1:65;4;0.4641368877793043 235;1:65;4;0.4914880672607923 7;1:65;4;0.4558939033025524 310;1:65;4;0.417280288157875 67;1:65;4;0.29783057345806074 143;1:65;4;0.46961091332279326 88;1:65;4;0.5169011727514708 113;1:65;4;0.4951122557736616 9;1:65;4;0.43141680646163283 191;1:65;4;0.5347859662164023 290;1:65;4;0.4742602247181982 409;1:65;4;0.32913510154591785 185;1:65;4;0.3934540330156354 0;1:65;4;0.4690364178249665 2;1:65;4;0.43346285884480706 465;1:65;4;0.2072499812081563 97;1:65;4;0.5019642252074279 180;1:65;4;0.32273450292792183 101;1:65;4;0.5079458727241105 84;1:65;4;0.39200292038689444 306;1:65;4;0.37715737958769235 308;1:65;4;0.4874231492313499 107;1:65;5;0.4241010399053854 179;1:65;4;0.19485568002058729 82;1:65;4;0.4351653811180711 </endperson84>
1,113,4, </endperson195>,</endperson93>
1,200,5,cast:+1 sceneselection:+1 scene:-1 </endperson207>,</endperson99>
1,200,5,cast:+1 sceneselection:+1 scene:-1 </endperson207>,</endperson99>
1,179,4, </endperson179>,</endperson81>
1,228,5, </endperson239>,</endperson107>
1,213,5,cast:+1 </endperson222>,</endperson102>
1,239,3,movie:+1 specialeffects:+1 </endperson250>,</endperson109>
2,72,5,performance:+1 scenes:+1 scenes:-1 </endperson320>,</endperson152>
2,293,4, </endperson319>,</endperson151>
2,292,4,movie:+1 </endperson318>,</endperson150>
2,293,4, </endperson319>,</endperson151>
2,63,4,character:+1 humour:-1 </endperson311>,</endperson146>
2,323,4,character:-1 </endperson358>,</endperson169>
2,94,4,movie:+1 moving:-1 </endperson310>,</endperson145>
2,256,3,movies:-1 actor:-1 movie:-1 </endperson273>,</endperson119>
2,72,5,performance:+1 scenes:+1 scenes:-1 </endperson320>,</endperson152>
2,90,5,movie:+1 characters:+1 movies:-1 character:-1 movie:-1 </endperson275>,</endperson121>
2,285,5,movies:+1 </endperson306>,432;2:285;4;0.36399193378022077 60;2:285;4;0.512181162147523 9;2:285;4;0.3799903729673857 151;2:285;4;0.2834965580252198 409;2:285;4;0.5455971692501467 123;2:285;4;0.4264470267874769 6;2:285;4;0.5431860110514947 4;2:285;4;0.5016965715760577 89;2:285;4;0.38812575535224925 504;2:285;4;0.50425622189577 395;2:285;4;0.4574163169662777 306;2:285;4;0.41550297188887564 308;2:285;4;0.38004927930833077 320;2:285;4;0.3338627290611105 500;2:285;4;0.4273562289099755 279;2:285;4;0.4181555695088832 136;2:285;4;0.4700254336644847 </endperson141>
2,275,4,movies:+1 movie:+1 actionsequences:+1 explosions:-1 budget:-1 </endperson296>,</endperson136>
2,314,5,scenes:+1 movie:-1 </endperson349>,</endperson165>
2,63,4,character:+1 humour:-1 </endperson311>,</endperson146>
2,142,1,plot:-1 </endperson325>,</endperson155>
2,282,4, </endperson303>,432;2:282;4;0.36399193378022077 5;2:282;4;0.30268148631628344 7;2:282;4;0.5463069289035554 60;2:282;4;0.512181162147523 9;2:282;4;0.3799903729673857 151;2:282;4;0.2834965580252198 123;2:282;4;0.4264470267874769 6;2:282;4;0.5431860110514947 0;2:282;4;0.43266292237518345 293;2:282;4;0.3443370803515762 4;2:282;4;0.5016965715760577 504;2:282;4;0.50425622189577 497;2:282;4;0.39417087223268754 308;2:282;4;0.38004927930833077 320;2:282;4;0.3338627290611105 500;2:282;4;0.4273562289099755 278;2:282;4;0.40491854179567577 </endperson140>
2,301,4,movie:+1 movie:-1 </endperson330>,</endperson157>
2,308,3,movie:+1 cringe:+1 </endperson342>,</endperson163>
2,270,4,movies:+1 movie:-1 </endperson291>,</endperson133>
2,77,4,performance:+1 movie:+1 movie:-1 watch:-1 </endperson282>,</endperson127>
2,142,1,plot:-1 </endperson325>,</endperson155>
2,272,3,plotholes:+1 movies:-1 budget:-1 </endperson293>,</endperson135>
2,259,3,fare:+1 viewers:+1 movie:-1 </endperson277>,</endperson123>
2,33,3,movies:+1 director:+1 movie:-1 </endperson261>,</endperson112>
2,319,1,humour:+1 </endperson354>,</endperson168>
2,315,4,movie:+1 actress:-1 ending:-1 movie:-1 </endperson350>,</endperson166>
2,33,3,movies:+1 director:+1 movie:-1 </endperson261>,</endperson112>
2,142,1,plot:-1 </endperson325>,</endperson155>
2,26,5,movies:+1 character:+1 movie:+1 audiences:+1 actor:-1 </endperson285>,</endperson129>
2,33,3,movies:+1 director:+1 movie:-1 </endperson261>,</endperson112>
2,40,3,movie:-1 plot:-1 </endperson264>,</endperson113>
4,301,5, </endperson425>,</endperson174>
4,261,4, </endperson435>,</endperson179>
4,376,3, </endperson423>,5;4:376;4;0.4330032766607842 7;4:376;4;0.47896794544786025 310;4:376;4;0.5037308944230333 67;4:376;3;0.32921804233184837 143;4:376;4;0.4993724724031713 113;4:376;4;0.4242216779397612 129;4:376;4;0.46533408797333986 189;4:376;3;0.0 191;4:376;4;0.4581389715708125 290;4:376;4;0.4310039218061622 409;4:376;3;0.4072715129348565 185;4:376;3;0.4165827604164096 0;4:376;4;0.5298376688048704 2;4:376;4;0.5016965715760577 465;4:376;4;0.42042306747100233 99;4:376;4;0.6015827833818891 101;4:376;4;0.5222320458933432 395;4:376;4;0.5558704208282179 308;4:376;4;0.505023226530298 122;4:376;4;0.32926890325243074 73;4:376;4;0.6499590210758713 179;4:376;4;0.3266464777884701 63;4:376;4;0.47190194329436985 190;4:376;4;0.5809790842381767 110;4:376;4;0.355668968587354 94;4:376;4;0.5467825682378832 </endperson172>
4,377,3,movie:+1 character:-1 </endperson427>,432;4:377;4;0.263633777355472 5;4:377;4;0.4330032766607842 310;4:377;4;0.5037308944230333 129;4:377;4;0.46533408797333986 60;4:377;4;0.3820614501875853 9;4:377;3;0.47605638652555027 151;4:377;4;0.30130608476973086 144;4:377;4;0.23988420094527574 6;4:377;4;0.38665945591553075 2;4:377;4;0.5016965715760577 84;4:377;3;0.2386439384327912 395;4:377;4;0.5558704208282179 308;4:377;4;0.505023226530298 320;4:377;3;0.2445549599292115 384;4:377;3;0.2717785284468386 500;4:377;3;0.3694375378297021 136;4:377;4;0.6176706764126491 </endperson175>
4,261,4, </endperson435>,</endperson179>
4,301,5, </endperson425>,</endperson174>
5,407,5, </endperson483>,7;5:407;4;0.39096285108602935 129;5:407;4;0.3174600493593751 60;5:407;4;0.22586656570068087 9;5:407;4;0.49443880984869093 123;5:407;4;0.6093858155293954 144;5:407;4;0.38067764956242 6;5:407;4;0.3681069430917847 0;5:407;4;0.5417115438121594 2;5:407;4;0.30268148631628344 4;5:407;4;0.4330032766607842 84;5:407;4;0.3156675938504565 395;5:407;4;0.6351452672308383 308;5:407;4;0.6237046575495125 384;5:407;4;0.3747638602025165 500;5:407;4;0.4034543817346179 136;5:407;4;0.29434290154299214 </endperson210>
5,386,5,films:+1 </endperson442>,</endperson183>
5,27,5, </endperson453>,</endperson191>
5,397,4,character:-1 moments:-1 </endperson462>,</endperson196>
5,151,5,watch:+1 character:-1 </endperson466>,</endperson198>
5,409,5,performance:-1 watch:-1 </endperson485>,</endperson212>
5,120,5,moments:+1 </endperson477>,</endperson206>
5,392,4,twists:+1 </endperson450>,</endperson189>
5,399,4,actress:+1 performance:+1 scenery:+1 performances:+1 character:-1 disc:-1 </endperson464>,</endperson197>
5,397,4,character:-1 moments:-1 </endperson462>,</endperson196>
5,151,5,watch:+1 character:-1 </endperson466>,</endperson198>
5,27,5, </endperson453>,</endperson191>
5,146,5, </endperson482>,7;5:146;4;0.39096285108602935 129;5:146;4;0.3174600493593751 9;5:146;3;0.49443880984869093 8;5:146;4;0.46953731861342984 409;5:146;4;0.40748041269529545 123;5:146;4;0.6093858155293954 144;5:146;4;0.38067764956242 6;5:146;4;0.3681069430917847 0;5:146;4;0.5417115438121594 2;5:146;4;0.30268148631628344 4;5:146;4;0.4330032766607842 84;5:146;4;0.3156675938504565 308;5:146;4;0.6237046575495125 473;5:146;4;0.35782683406915816 500;5:146;4;0.4034543817346179 136;5:146;4;0.29434290154299214 </endperson209>
5,410,5,storyline:-1 </endperson486>,</endperson213>
5,389,5, </endperson446>,</endperson186>
5,260,5,performances:+1 stunts:+1 </endperson473>,</endperson203>
5,390,3,acting:+1 watch:-1 comedy:-1 </endperson448>,</endperson187>
5,391,5,performance:+1 </endperson449>,7;5:391;4;0.39096285108602935 67;5:391;4;0.4320953694189189 143;5:391;4;0.5796597636043009 88;5:391;4;0.5339133681901108 409;5:391;4;0.40748041269529545 1;5:391;4;0.4641368877793043 0;5:391;4;0.5417115438121594 101;5:391;4;0.6155470152962098 497;5:391;4;0.5427772694195909 395;5:391;4;0.6351452672308383 306;5:391;4;0.25021896807356026 181;5:391;4;0.3576000782337334 433;5:391;4;0.5413388113896096 399;5:391;4;0.26557974653907657 107;5:391;4;0.4220637431023905 190;5:391;4;0.3912348631447835 94;5:391;4;0.48847389706376887 </endperson188>
5,410,5,storyline:-1 </endperson486>,</endperson213>
5,32,5, </endperson441>,</endperson182>
6,422,5,films:+1 plot:+1 </endperson506>,5;6:422;4;0.3681069430917847 235;6:422;4;0.24550944562038202 7;6:422;4;0.3391076153489987 60;6:422;4;0.41935127811042694 9;6:422;4;0.41586249599597935 318;6:422;4;0.47312384700664745 123;6:422;4;0.5117385773940737 293;6:422;4;0.34504024686900847 2;6:422;4;0.5431860110514947 4;6:422;4;0.38665945591553075 497;6:422;4;0.4334251025062781 84;6:422;4;0.32810798503177785 395;6:422;4;0.5248739434930781 306;6:422;4;0.4628576058527376 308;6:422;4;0.3660960691935744 132;6:422;4;0.0 279;6:422;4;0.32870082023934033 278;6:422;4;0.42740492197055047 276;6:422;4;0.19881650755727887 </endperson231>
6,420,5,cast:+1 character:+1 </endperson502>,</endperson227>
6,421,4,cast:+1 character:+1 </endperson505>,</endperson230>
6,418,5,cast:+1 performance:+1 </endperson500>,</endperson225>
6,415,5,actors:+1 actresses:-1 performances:-1 </endperson495>,</endperson221>
6,77,5,humour:+1 video:+1 sbusiness:+1 </endperson503>,432;6:77;4;0.36570474501047046 235;6:77;4;0.24550944562038202 7;6:77;4;0.3391076153489987 60;6:77;4;0.41935127811042694 9;6:77;4;0.41586249599597935 318;6:77;5;0.47312384700664745 8;6:77;4;0.3239431975399958 123;6:77;4;0.5117385773940737 144;6:77;4;0.23293389012292387 0;6:77;4;0.42198618361365914 293;6:77;4;0.34504024686900847 2;6:77;4;0.5431860110514947 395;6:77;4;0.5248739434930781 306;6:77;5;0.4628576058527376 308;6:77;4;0.3660960691935744 500;6:77;4;0.3870269647400979 278;6:77;5;0.42740492197055047 190;6:77;4;0.46724366821281293 </endperson228>
6,417,5,films:-1 movie:-1 </endperson498>,</endperson223>
6,94,5, </endperson504>,</endperson229>
6,42,5,soundtrack:+1 films:-1 </endperson499>,</endperson224>
6,149,5,rating:-1 </endperson494>,</endperson220>
7,270,5,soundtrack:+1 wi:+1 storyline:+1 </endperson511>,</endperson235>
7,472,4,ending:+1 character:+1 acting:-1 </endperson574>,</endperson275>
7,636,4, </endperson833>,</endperson436>
7,402,4,musicvideo:+1 </endperson825>,</endperson430>
7,550,3,performance:+1 storyline:+1 moments:-1 watch:-1 </endperson679>,</endperson340>
7,258,4,character:+1 performance:+1 specialeffects:+1 scenes:-1 </endperson604>,</endperson289>
7,466,3,romance:+1 actors:+1 watch:-1 </endperson567>,5;7:466;4;0.39096285108602935 235;7:466;4;0.39650766133435766 67;7:466;4;0.48939508040380153 69;7:466;4;0.42012105464390603 290;7:466;4;0.6611623589643455 398;7:466;4;0.4494173183496577 8;7:466;4;0.48373698435544343 4;7:466;5;0.47896794544786025 180;7:466;4;0.40840992283045463 99;7:466;4;0.4599576478926417 101;7:466;4;0.38002907241168526 504;7:466;4;0.5098426594706532 96;7:466;4;0.4188504154128928 308;7:466;4;0.40784430080140077 141;7:466;4;0.513044095455373 132;7:466;5;0.23002907928723937 288;7:466;4;0.21991474357593332 190;7:466;4;0.5393255877704051 110;7:466;4;0.5474336967854938 </endperson269>
7,463,4, </endperson564>,</endperson267>
7,528,5,plot:+1 storyline:+1 </endperson648>,</endperson318>
7,516,5,films:+1 </endperson631>,</endperson308>
7,270,5,soundtrack:+1 wi:+1 storyline:+1 </endperson511>,</endperson235>
7,412,5,scenes:+1 character:-1 </endperson855>,</endperson448>
7,7,4,chemistry:+1 storyline:+1 watch:-1 bonus:-1 </endperson774>,</endperson394>
7,412,5,scenes:+1 character:-1 </endperson855>,</endperson448>
7,513,4,storyline:+1 specialeffects:+1 </endperson628>,</endperson307>
7,419,2,star:+1 watch:-1 </endperson841>,</endperson440>
7,492,4,chemistry:+1 performance:+1 storyline:+1 watch:-1 </endperson601>,67;7:492;4;0.48939508040380153 113;7:492;4;0.6237974687918467 9;7:492;4;0.5544678435851419 1;7:492;4;0.4558939033025524 6;7:492;4;0.3391076153489987 465;7:492;4;0.3023651638567636 97;7:492;4;0.49272697706042434 180;7:492;4;0.40840992283045463 101;7:492;4;0.38002907241168526 504;7:492;4;0.5098426594706532 84;7:492;4;0.4570510062050188 395;7:492;4;0.4534797741901392 122;7:492;5;0.5049965048662733 98;7:492;4;0.36021719444347866 73;7:492;4;0.5490656706638908 63;7:492;4;0.3829745686494279 110;7:492;4;0.5474336967854938 </endperson286>
7,566,3, </endperson703>,</endperson355>
7,402,4,musicvideo:+1 </endperson825>,</endperson430>
7,144,5, </endperson803>,</endperson413>
7,613,5,bonus:-1 </endperson781>,</endperson398>
7,390,3,character:+1 moments:-1 comedy:-1 </endperson659>,</endperson328>
7,388,5,roles:+1 acting:+1 </endperson623>,</endperson302>
7,167,5,cast:+1 character:-1 </endperson817>,</endperson425>
7,258,4,character:+1 performance:+1 specialeffects:+1 scenes:-1 </endperson604>,</endperson289>
7,15,4,ending:+1 </endperson762>,</endperson384>
7,376,4,specialeffects:+1 acting:+1 </endperson614>,</endperson296>
7,415,5, </endperson715>,</endperson363>
7,402,4,musicvideo:+1 </endperson825>,</endperson430>
7,442,3,actors:+1 moments:+1 watch:-1 roles:-1 </endperson539>,</endperson253>
7,517,3,chemistry:+1 ending:-1 sexreferences:-1 </endperson632>,</endperson309>
7,500,3,character:+1 specialeffects:+1 acting:+1 films:-1 scenes:-1 </endperson612>,</endperson294>
7,6,5,actors:+1 character:+1 comedy:+1 acting:+1 comedy:-1 </endperson674>,</endperson336>
7,190,5,performance:+1 </endperson518>,</endperson241>
7,32,5, </endperson711>,</endperson359>
7,64,4,scenes:+1 acting:+1 character:-1 watch:-1 scene:-1 </endperson731>,</endperson371>
7,543,4,chemistry:+1 acting:+1 </endperson669>,</endperson333>
7,48,5,bonus:-1 </endperson764>,235;7:48;4;0.39650766133435766 9;7:48;3;0.5544678435851419 191;7:48;4;0.4233996931984294 151;7:48;4;0.21595357900120826 123;7:48;4;0.43182439099310366 6;7:48;4;0.3391076153489987 0;7:48;4;0.4330933748888832 4;7:48;4;0.47896794544786025 465;7:48;4;0.3023651638567636 504;7:48;4;0.5098426594706532 399;7:48;4;0.17546248473885429 396;7:48;4;0.4961702081008931 466;7:48;4;0.5535011692036522 103;7:48;4;0.4779276507622947 472;7:48;4;0.3787487359810454 110;7:48;4;0.5474336967854938 </endperson386>
7,194,3, </endperson633>,</endperson310>
7,86,2,films:+1 sexreferences:+1 </endperson673>,</endperson335>
7,526,4,actors:+1 character:+1 storyline:+1 acting:+1 chemistry:-1 actress:-1 watch:-1 </endperson646>,</endperson316>
7,353,5,acting:+1 </endperson654>,</endperson324>
7,459,4,plot:+1 specialeffects:+1 </endperson559>,</endperson263>
7,540,1,wi:+1 reviews:+1 character:-1 </endperson665>,</endperson331>
7,441,3, </endperson538>,67;7:441;4;0.48939508040380153 9;7:441;4;0.5544678435851419 69;7:441;4;0.42012105464390603 290;7:441;4;0.6611623589643455 8;7:441;4;0.48373698435544343 6;7:441;4;0.3391076153489987 293;7:441;4;0.44042166651364734 4;7:441;4;0.47896794544786025 180;7:441;4;0.40840992283045463 504;7:441;4;0.5098426594706532 395;7:441;4;0.4534797741901392 96;7:441;4;0.4188504154128928 433;7:441;4;0.3377054080617323 132;7:441;5;0.23002907928723937 73;7:441;4;0.5490656706638908 95;7:441;4;0.3539510364563395 94;7:441;4;0.3952056824548278 407;7:441;4;0.527470121494719 </endperson252>
7,517,3,chemistry:+1 ending:-1 sexreferences:-1 </endperson632>,</endperson309>
7,564,4,chemistry:+1 scenes:+1 </endperson699>,</endperson351>
7,271,3,actors:+1 </endperson660>,</endperson329>
7,82,4,moments:-1 watch:-1 bonus:-1 </endperson767>,</endperson389>
7,111,4,character:-1 sexreferences:-1 </endperson834>,</endperson437>
7,181,4,familyfilm:+1 films:+1 watch:-1 </endperson719>,</endperson365>
7,27,3,scenes:+1 acting:+1 humour:-1 scenes:-1 </endperson685>,</endperson343>
7,64,4,scenes:+1 acting:+1 character:-1 watch:-1 scene:-1 </endperson731>,</endperson371>
7,560,4,storyline:+1 acting:+1 </endperson692>,</endperson345>
7,630,3,animation:+1 </endperson816>,</endperson424>
7,60,4,character:+1 bonus:-1 </endperson793>,</endperson406>
7,600,1,roles:+1 bonus:-1 </endperson757>,</endperson382>
7,412,5,scenes:+1 character:-1 </endperson855>,</endperson448>
7,353,5,acting:+1 </endperson654>,</endperson324>
7,626,3,character:+1 animation:+1 bonus:-1 </endperson809>,</endperson419>
7,500,3,character:+1 specialeffects:+1 acting:+1 films:-1 scenes:-1 </endperson612>,</endperson294>
7,377,4, </endperson836>,</endperson439>
7,440,3,roles:+1 character:-1 </endperson536>,</endperson251>
7,467,4,films:+1 scenes:+1 </endperson568>,</endperson270>
7,456,5,actors:+1 </endperson555>,</endperson260>
7,539,4,acting:+1 viewers:-1 watch:-1 </endperson664>,</endperson330>
7,599,4,comedy:-1 bonus:-1 </endperson756>,</endperson381>
