@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
0,0,3,character:+1 character:-1 </endperson0>,5;0:0;4;0.5417115438121594 7;0:0;5;0.4330933748888832 67;0:0;4;0.4156473398889875 143;0:0;4;0.6085389102156566 129;0:0;4;0.3443609912089973 189;0:0;4;0.12819652753663302 9;0:0;4;0.5753917783635518 191;0:0;4;0.564708054175356 69;0:0;4;0.41537049217157995 8;0:0;4;0.45080655346291243 1;0:0;4;0.4690364178249665 185;0:0;5;0.3702500779437179 4;0:0;4;0.5298376688048704 180;0:0;5;0.42821053964595734 101;0:0;4;0.6211125935633999 504;0:0;4;0.5416571416510313 308;0:0;4;0.686968264937344 122;0:0;4;0.44931202585296015 433;0:0;4;0.5169269412096301 464;0:0;5;0.5094541237928822 407;0:0;5;0.5565126993007872 </endperson0>
0,65,3,scenes:+1 </endperson65>,9;0:65;4;0.5753917783635518 318;0:65;4;0.6762062218289954 398;0:65;4;0.6005044950556542 151;0:65;4;0.4439388115908728 123;0:65;4;0.5334942855791612 1;0:65;4;0.4690364178249665 6;0:65;4;0.42198618361365914 4;0:65;4;0.5298376688048704 397;0:65;4;0.32169836097325 469;0:65;4;0.4739448924961165 504;0:65;4;0.5416571416510313 115;0:65;5;0.4731091396272178 308;0:65;4;0.686968264937344 279;0:65;4;0.4618575670871776 136;0:65;4;0.41992064242442306 412;0:65;5;0.4324856770201313 110;0:65;4;0.39505468031137647 </endperson33>
0,145,4, </endperson145>,</endperson70>
0,0,3,character:+1 character:-1 </endperson0>,5;0:0;4;0.5417115438121594 7;0:0;5;0.4330933748888832 67;0:0;4;0.4156473398889875 143;0:0;4;0.6085389102156566 129;0:0;4;0.3443609912089973 189;0:0;4;0.12819652753663302 9;0:0;4;0.5753917783635518 191;0:0;4;0.564708054175356 69;0:0;4;0.41537049217157995 8;0:0;4;0.45080655346291243 1;0:0;4;0.4690364178249665 185;0:0;5;0.3702500779437179 4;0:0;4;0.5298376688048704 180;0:0;5;0.42821053964595734 101;0:0;4;0.6211125935633999 504;0:0;4;0.5416571416510313 308;0:0;4;0.686968264937344 122;0:0;4;0.44931202585296015 433;0:0;4;0.5169269412096301 464;0:0;5;0.5094541237928822 407;0:0;5;0.5565126993007872 </endperson0>
0,6,4,films:-1 actress:-1 humour:-1 </endperson6>,5;0:6;4;0.5417115438121594 67;0:6;4;0.4156473398889875 113;0:6;4;0.5195861733665638 191;0:6;4;0.564708054175356 1;0:6;4;0.4690364178249665 6;0:6;4;0.42198618361365914 185;0:6;4;0.3702500779437179 4;0:6;4;0.5298376688048704 97;0:6;4;0.5336888504840812 99;0:6;4;0.5862808302261446 101;0:6;4;0.6211125935633999 426;0:6;4;0.4176042189414453 504;0:6;4;0.5416571416510313 84;0:6;4;0.38175458305106336 115;0:6;4;0.4731091396272178 308;0:6;4;0.686968264937344 98;0:6;4;0.33497846379991314 73;0:6;4;0.47083977566821145 179;0:6;4;0.23393302799551796 178;0:6;4;0.6320830232247093 </endperson3>
0,81,2,specialeffects:+1 isnt:-1 </endperson81>,</endperson42>
0,33,3,movie:+1 isnt:+1 truck:-1 video:-1 </endperson33>,</endperson16>
0,35,4,plot:-1 acting:-1 </endperson35>,</endperson17>
0,33,3,movie:+1 isnt:+1 truck:-1 video:-1 </endperson33>,</endperson16>
0,33,3,movie:+1 isnt:+1 truck:-1 video:-1 </endperson33>,</endperson16>
0,151,5,films:-1 </endperson151>,</endperson73>
0,111,4,actress:-1 </endperson111>,</endperson54>
0,40,4,character:-1 </endperson40>,7;0:40;4;0.4330933748888832 9;0:40;3;0.5753917783635518 191;0:40;4;0.564708054175356 311;0:40;4;0.14987587163844573 151;0:40;4;0.4439388115908728 4;0:40;4;0.5298376688048704 469;0:40;4;0.4739448924961165 504;0:40;4;0.5416571416510313 84;0:40;4;0.38175458305106336 308;0:40;4;0.686968264937344 399;0:40;4;0.308421028924201 396;0:40;4;0.4951099394190135 466;0:40;4;0.35056730764922306 279;0:40;4;0.4618575670871776 110;0:40;4;0.39505468031137647 276;0:40;4;0.24783951741935795 </endperson19>
0,122,2,specialeffects:+1 isnt:-1 </endperson122>,</endperson60>
0,86,4,films:+1 isnt:+1 isnt:-1 </endperson86>,</endperson44>
0,76,5,discversion:+1 </endperson76>,</endperson38>
0,9,4,isnt:+1 horrorfilms:+1 character:-1 isnt:-1 </endperson9>,289;0:9;4;0.4833573091310652 7;0:9;4;0.4330933748888832 67;0:9;4;0.4156473398889875 88;0:9;4;0.6314750767429066 189;0:9;4;0.12819652753663302 151;0:9;4;0.4439388115908728 123;0:9;4;0.5334942855791612 1;0:9;4;0.4690364178249665 4;0:9;4;0.5298376688048704 180;0:9;5;0.42821053964595734 99;0:9;5;0.5862808302261446 426;0:9;4;0.4176042189414453 504;0:9;4;0.5416571416510313 395;0:9;4;0.55229414802277 308;0:9;4;0.686968264937344 181;0:9;4;0.4507210030126414 63;0:9;4;0.634413943105805 94;0:9;4;0.4948934059635519 </endperson5>
0,163,3,films:+1 character:+1 performance:+1 </endperson163>,</endperson76>
0,54,4,scenes:-1 </endperson54>,5;0:54;4;0.5417115438121594 7;0:54;4;0.4330933748888832 9;0:54;4;0.5753917783635518 318;0:54;4;0.6762062218289954 151;0:54;4;0.4439388115908728 123;0:54;4;0.5334942855791612 6;0:54;4;0.42198618361365914 4;0:54;4;0.5298376688048704 469;0:54;4;0.4739448924961165 115;0:54;4;0.4731091396272178 306;0:54;4;0.34828145077204375 308;0:54;4;0.686968264937344 122;0:54;4;0.44931202585296015 319;0:54;4;0.5250938568162821 136;0:54;4;0.41992064242442306 276;0:54;4;0.24783951741935795 </endperson26>
0,32,4, </endperson32>,</endperson15>
0,21,4,tfeel:+1 humour:+1 scenes:+1 moments:-1 </endperson21>,</endperson9>
0,100,4,casting:+1 watch:-1 </endperson100>,</endperson50>
0,64,4,performance:+1 reviews:+1 scenes:+1 character:-1 toilethumour:-1 </endperson64>,7;0:64;4;0.4330933748888832 129;0:64;4;0.3443609912089973 9;0:64;4;0.5753917783635518 318;0:64;4;0.6762062218289954 398;0:64;4;0.6005044950556542 151;0:64;4;0.4439388115908728 123;0:64;4;0.5334942855791612 4;0:64;4;0.5298376688048704 397;0:64;4;0.32169836097325 469;0:64;4;0.4739448924961165 504;0:64;4;0.5416571416510313 308;0:64;4;0.686968264937344 122;0:64;4;0.44931202585296015 58;0:64;4;0.48561352067160835 136;0:64;4;0.41992064242442306 412;0:64;4;0.4324856770201313 110;0:64;4;0.39505468031137647 </endperson32>
0,26,3,disc:-1 </endperson26>,5;0:26;4;0.5417115438121594 7;0:26;4;0.4330933748888832 88;0:26;4;0.6314750767429066 189;0:26;4;0.12819652753663302 318;0:26;4;0.6762062218289954 191;0:26;4;0.564708054175356 4;0:26;5;0.5298376688048704 465;0:26;4;0.2701528047761773 101;0:26;4;0.6211125935633999 504;0:26;4;0.5416571416510313 115;0:26;5;0.4731091396272178 308;0:26;4;0.686968264937344 488;0:26;4;0.40057071047073234 122;0:26;4;0.44931202585296015 399;0:26;4;0.308421028924201 107;0:26;4;0.37301484741551394 </endperson12>
0,45,3,someones:-1 </endperson45>,</endperson21>
0,101,2,character:+1 squeak:-1 </endperson101>,</endperson51>
0,128,4,seventies:+1 performance:+1 isnt:+1 </endperson128>,432;0:128;4;0.2673280114081359 129;0:128;4;0.3443609912089973 60;0:128;4;0.23488594888559822 9;0:128;4;0.5753917783635518 151;0:128;4;0.4439388115908728 409;0:128;4;0.4394119325947421 6;0:128;4;0.42198618361365914 293;0:128;4;0.5833801403588602 2;0:128;4;0.43266292237518345 4;0:128;4;0.5298376688048704 84;0:128;4;0.38175458305106336 395;0:128;4;0.55229414802277 308;0:128;4;0.686968264937344 500;0:128;4;0.49450010176487713 136;0:128;4;0.41992064242442306 278;0:128;4;0.3506361346603881 190;0:128;4;0.5336266496627345 </endperson61>
0,145,4, </endperson145>,</endperson70>
0,63,3,performance:+1 scenes:+1 character:-1 </endperson63>,</endperson31>
0,75,3,performance:+1 isnt:+1 character:-1 </endperson75>,432;0:75;4;0.2673280114081359 143;0:75;4;0.6085389102156566 9;0:75;4;0.5753917783635518 318;0:75;4;0.6762062218289954 151;0:75;4;0.4439388115908728 409;0:75;4;0.4394119325947421 123;0:75;4;0.5334942855791612 2;0:75;4;0.43266292237518345 4;0:75;4;0.5298376688048704 465;0:75;4;0.2701528047761773 504;0:75;4;0.5416571416510313 115;0:75;4;0.4731091396272178 228;0:75;4;0.5525535486653712 308;0:75;4;0.686968264937344 122;0:75;4;0.44931202585296015 319;0:75;4;0.5250938568162821 </endperson37>
0,42,3,moments:-1 isnt:-1 </endperson42>,</endperson20>
0,113,3,performance:+1 gadgets:-1 </endperson113>,</endperson56>
0,0,3,character:+1 character:-1 </endperson0>,5;0:0;4;0.5417115438121594 7;0:0;5;0.4330933748888832 67;0:0;4;0.4156473398889875 143;0:0;4;0.6085389102156566 129;0:0;4;0.3443609912089973 189;0:0;4;0.12819652753663302 9;0:0;4;0.5753917783635518 191;0:0;4;0.564708054175356 69;0:0;4;0.41537049217157995 8;0:0;4;0.45080655346291243 1;0:0;4;0.4690364178249665 185;0:0;5;0.3702500779437179 4;0:0;4;0.5298376688048704 180;0:0;5;0.42821053964595734 101;0:0;4;0.6211125935633999 504;0:0;4;0.5416571416510313 308;0:0;4;0.686968264937344 122;0:0;4;0.44931202585296015 433;0:0;4;0.5169269412096301 464;0:0;5;0.5094541237928822 407;0:0;5;0.5565126993007872 </endperson0>
0,138,4,character:-1 disc:-1 </endperson138>,</endperson66>
0,55,3,scenes:+1 acting:+1 romance:-1 character:-1 isnt:-1 </endperson55>,</endperson27>
0,99,5,comedy:+1 </endperson99>,</endperson49>
0,106,4,isnt:+1 </endperson106>,</endperson53>
0,73,5,films:+1 performance:+1 specialfeatures:+1 </endperson73>,310;0:73;4;0.5164861204584621 143;0:73;4;0.6085389102156566 9;0:73;4;0.5753917783635518 318;0:73;4;0.6762062218289954 151;0:73;4;0.4439388115908728 6;0:73;4;0.42198618361365914 4;0:73;4;0.5298376688048704 465;0:73;4;0.2701528047761773 469;0:73;4;0.4739448924961165 504;0:73;4;0.5416571416510313 115;0:73;5;0.4731091396272178 306;0:73;4;0.34828145077204375 308;0:73;4;0.686968264937344 122;0:73;4;0.44931202585296015 319;0:73;4;0.5250938568162821 136;0:73;4;0.41992064242442306 110;0:73;4;0.39505468031137647 276;0:73;4;0.24783951741935795 </endperson36>
0,26,3,disc:-1 </endperson26>,5;0:26;4;0.5417115438121594 7;0:26;4;0.4330933748888832 88;0:26;4;0.6314750767429066 189;0:26;4;0.12819652753663302 318;0:26;4;0.6762062218289954 191;0:26;4;0.564708054175356 4;0:26;5;0.5298376688048704 465;0:26;4;0.2701528047761773 101;0:26;4;0.6211125935633999 504;0:26;4;0.5416571416510313 115;0:26;5;0.4731091396272178 308;0:26;4;0.686968264937344 488;0:26;4;0.40057071047073234 122;0:26;4;0.44931202585296015 399;0:26;4;0.308421028924201 107;0:26;4;0.37301484741551394 </endperson12>
0,63,3,performance:+1 scenes:+1 character:-1 </endperson63>,</endperson31>
0,79,3,isnt:+1 isnt:-1 </endperson79>,</endperson41>
0,9,4,isnt:+1 horrorfilms:+1 character:-1 isnt:-1 </endperson9>,289;0:9;4;0.4833573091310652 7;0:9;4;0.4330933748888832 67;0:9;4;0.4156473398889875 88;0:9;4;0.6314750767429066 189;0:9;4;0.12819652753663302 151;0:9;4;0.4439388115908728 123;0:9;4;0.5334942855791612 1;0:9;4;0.4690364178249665 4;0:9;4;0.5298376688048704 180;0:9;5;0.42821053964595734 99;0:9;5;0.5862808302261446 426;0:9;4;0.4176042189414453 504;0:9;4;0.5416571416510313 395;0:9;4;0.55229414802277 308;0:9;4;0.686968264937344 181;0:9;4;0.4507210030126414 63;0:9;4;0.634413943105805 94;0:9;4;0.4948934059635519 </endperson5>
0,21,4,tfeel:+1 humour:+1 scenes:+1 moments:-1 </endperson21>,</endperson9>
0,21,4,tfeel:+1 humour:+1 scenes:+1 moments:-1 </endperson21>,</endperson9>
0,60,5,films:+1 isnt:+1 productions:+1 performances:+1 </endperson60>,</endperson29>
0,2,5,actress:+1 isnt:-1 </endperson2>,7;0:2;4;0.4330933748888832 310;0:2;4;0.5164861204584621 67;0:2;4;0.4156473398889875 113;0:2;5;0.5195861733665638 191;0:2;4;0.564708054175356 151;0:2;4;0.4439388115908728 1;0:2;4;0.4690364178249665 4;0:2;4;0.5298376688048704 465;0:2;4;0.2701528047761773 97;0:2;4;0.5336888504840812 180;0:2;4;0.42821053964595734 101;0:2;4;0.6211125935633999 426;0:2;4;0.4176042189414453 84;0:2;4;0.38175458305106336 308;0:2;4;0.686968264937344 433;0:2;4;0.5169269412096301 63;0:2;4;0.634413943105805 288;0:2;4;0.37852240607808163 94;0:2;4;0.4948934059635519 464;0:2;4;0.5094541237928822 </endperson2>
0,0,3,character:+1 character:-1 </endperson0>,5;0:0;4;0.5417115438121594 7;0:0;5;0.4330933748888832 67;0:0;4;0.4156473398889875 143;0:0;4;0.6085389102156566 129;0:0;4;0.3443609912089973 189;0:0;4;0.12819652753663302 9;0:0;4;0.5753917783635518 191;0:0;4;0.564708054175356 69;0:0;4;0.41537049217157995 8;0:0;4;0.45080655346291243 1;0:0;4;0.4690364178249665 185;0:0;5;0.3702500779437179 4;0:0;4;0.5298376688048704 180;0:0;5;0.42821053964595734 101;0:0;4;0.6211125935633999 504;0:0;4;0.5416571416510313 308;0:0;4;0.686968264937344 122;0:0;4;0.44931202585296015 433;0:0;4;0.5169269412096301 464;0:0;5;0.5094541237928822 407;0:0;5;0.5565126993007872 </endperson0>
1,100,5,sequences:+1 performances:+1 </endperson191>,</endperson90>
1,99,4,character:+1 </endperson181>,</endperson82>
1,186,4, </endperson188>,</endperson87>
1,186,4, </endperson188>,</endperson87>
1,186,4, </endperson188>,</endperson87>
1,191,5,humour:+1 </endperson198>,</endperson95>
1,196,5,actors:+1 star:+1 specialeffects:+1 watch:-1 </endperson203>,</endperson97>
1,188,3,films:-1 movie:-1 </endperson193>,</endperson91>
1,187,5,scenes:+1 hero:+1 scenes:-1 </endperson189>,</endperson88>
1,99,4,character:+1 </endperson181>,</endperson82>
1,211,4,actress:+1 screen:+1 </endperson220>,</endperson101>
1,182,4,acting:+1 </endperson184>,</endperson85>
1,191,5,humour:+1 </endperson198>,</endperson95>
1,99,4,character:+1 </endperson181>,</endperson82>
1,188,3,films:-1 movie:-1 </endperson193>,</endperson91>
1,99,4,character:+1 </endperson181>,</endperson82>
1,194,3, </endperson201>,</endperson96>
1,100,5,sequences:+1 performances:+1 </endperson191>,</endperson90>
1,209,5,films:-1 </endperson217>,</endperson100>
1,182,4,acting:+1 </endperson184>,</endperson85>
1,100,5,sequences:+1 performances:+1 </endperson191>,</endperson90>
1,181,4,character:+1 scenes:+1 fans:+1 </endperson182>,</endperson83>
1,216,5,cast:-1 </endperson225>,</endperson104>
1,65,5,movie:+1 cinematography:+1 genres:-1 </endperson183>,289;1:65;4;0.4657628528576483 5;1:65;4;0.4641368877793043 235;1:65;4;0.4914880672607923 7;1:65;4;0.4558939033025524 310;1:65;4;0.417280288157875 67;1:65;4;0.29783057345806074 143;1:65;4;0.46961091332279326 88;1:65;4;0.5169011727514708 113;1:65;4;0.4951122557736616 9;1:65;4;0.43141680646163283 191;1:65;4;0.5347859662164023 290;1:65;4;0.4742602247181982 409;1:65;4;0.32913510154591785 185;1:65;4;0.3934540330156354 0;1:65;4;0.4690364178249665 2;1:65;4;0.43346285884480706 465;1:65;4;0.2072499812081563 97;1:65;4;0.5019642252074279 180;1:65;4;0.32273450292792183 101;1:65;4;0.5079458727241105 84;1:65;4;0.39200292038689444 306;1:65;4;0.37715737958769235 308;1:65;4;0.4874231492313499 107;1:65;5;0.4241010399053854 179;1:65;4;0.19485568002058729 82;1:65;4;0.4351653811180711 </endperson84>
2,60,4,script:+1 </endperson308>,</endperson143>
2,277,2,movie:+1 everyones:+1 </endperson298>,</endperson137>
2,270,4,movies:+1 movie:-1 </endperson291>,</endperson133>
2,256,3,movies:-1 actor:-1 movie:-1 </endperson273>,</endperson119>
2,260,5,character:+1 movie:+1 movie:-1 </endperson278>,143;2:260;4;0.34976058223942563 60;2:260;4;0.512181162147523 9;2:260;4;0.3799903729673857 318;2:260;4;0.45467522298657204 151;2:260;4;0.2834965580252198 409;2:260;4;0.5455971692501467 123;2:260;4;0.4264470267874769 6;2:260;4;0.5431860110514947 0;2:260;4;0.43266292237518345 504;2:260;4;0.50425622189577 84;2:260;4;0.40491854179567577 115;2:260;4;0.41969790882638636 58;2:260;4;0.5265499372553163 319;2:260;4;0.44476967669473955 500;2:260;4;0.4273562289099755 11;2:260;4;0.40277631150811777 279;2:260;4;0.4181555695088832 136;2:260;4;0.4700254336644847 </endperson124>
2,40,3,movie:-1 plot:-1 </endperson264>,</endperson113>
2,26,5,movies:+1 character:+1 movie:+1 audiences:+1 actor:-1 </endperson285>,</endperson129>
2,259,3,fare:+1 viewers:+1 movie:-1 </endperson277>,</endperson123>
2,323,4,character:-1 </endperson358>,</endperson169>
2,72,5,performance:+1 scenes:+1 scenes:-1 </endperson320>,</endperson152>
2,90,5,movie:+1 characters:+1 movies:-1 character:-1 movie:-1 </endperson275>,</endperson121>
2,301,4,movie:+1 movie:-1 </endperson330>,</endperson157>
2,270,4,movies:+1 movie:-1 </endperson291>,</endperson133>
2,293,4, </endperson319>,</endperson151>
2,256,3,movies:-1 actor:-1 movie:-1 </endperson273>,</endperson119>
2,263,4,movie:+1 movies:-1 movie:-1 video:-1 </endperson281>,</endperson126>
2,289,4, </endperson315>,</endperson149>
2,301,4,movie:+1 movie:-1 </endperson330>,</endperson157>
2,286,4,movies:-1 movie:-1 </endperson307>,7;2:286;4;0.5463069289035554 60;2:286;4;0.512181162147523 9;2:286;4;0.3799903729673857 318;2:286;4;0.45467522298657204 151;2:286;4;0.2834965580252198 123;2:286;4;0.4264470267874769 144;2:286;4;0.1804832222316739 0;2:286;4;0.43266292237518345 4;2:286;4;0.5016965715760577 504;2:286;4;0.50425622189577 497;2:286;4;0.39417087223268754 306;2:286;4;0.41550297188887564 308;2:286;4;0.38004927930833077 58;2:286;4;0.5265499372553163 500;2:286;4;0.4273562289099755 11;2:286;4;0.40277631150811777 </endperson142>
2,279,3,downside:+1 star:+1 movie:+1 scenes:+1 </endperson300>,432;2:279;4;0.36399193378022077 5;2:279;4;0.30268148631628344 129;2:279;4;0.522670082816816 9;2:279;4;0.3799903729673857 151;2:279;4;0.2834965580252198 409;2:279;4;0.5455971692501467 123;2:279;4;0.4264470267874769 144;2:279;4;0.1804832222316739 6;2:279;4;0.5431860110514947 0;2:279;4;0.43266292237518345 293;2:279;4;0.3443370803515762 4;2:279;4;0.5016965715760577 504;2:279;4;0.50425622189577 306;2:279;4;0.41550297188887564 308;2:279;4;0.38004927930833077 500;2:279;4;0.4273562289099755 </endperson138>
2,90,5,movie:+1 characters:+1 movies:-1 character:-1 movie:-1 </endperson275>,</endperson121>
2,251,5,movie:+1 movie:-1 </endperson266>,</endperson115>
2,40,3,movie:-1 plot:-1 </endperson264>,</endperson113>
2,33,3,movies:+1 director:+1 movie:-1 </endperson261>,</endperson112>
2,295,3,lacklustre:-1 </endperson322>,</endperson153>
2,293,4, </endperson319>,</endperson151>
2,302,5,movies:+1 movie:+1 </endperson332>,</endperson159>
2,263,4,movie:+1 movies:-1 movie:-1 video:-1 </endperson281>,</endperson126>
2,132,4,horror:+1 viewers:-1 movie:-1 cockroach:-1 </endperson331>,</endperson158>
2,263,4,movie:+1 movies:-1 movie:-1 video:-1 </endperson281>,</endperson126>
2,72,5,performance:+1 scenes:+1 scenes:-1 </endperson320>,</endperson152>
2,315,4,movie:+1 actress:-1 ending:-1 movie:-1 </endperson350>,</endperson166>
2,315,4,movie:+1 actress:-1 ending:-1 movie:-1 </endperson350>,</endperson166>
2,279,3,downside:+1 star:+1 movie:+1 scenes:+1 </endperson300>,432;2:279;4;0.36399193378022077 5;2:279;4;0.30268148631628344 129;2:279;4;0.522670082816816 9;2:279;4;0.3799903729673857 151;2:279;4;0.2834965580252198 409;2:279;4;0.5455971692501467 123;2:279;4;0.4264470267874769 144;2:279;4;0.1804832222316739 6;2:279;4;0.5431860110514947 0;2:279;4;0.43266292237518345 293;2:279;4;0.3443370803515762 4;2:279;4;0.5016965715760577 504;2:279;4;0.50425622189577 306;2:279;4;0.41550297188887564 308;2:279;4;0.38004927930833077 500;2:279;4;0.4273562289099755 </endperson138>
2,266,4,movie:-1 </endperson286>,</endperson130>
2,289,4, </endperson315>,</endperson149>
2,293,4, </endperson319>,</endperson151>
2,259,3,fare:+1 viewers:+1 movie:-1 </endperson277>,</endperson123>
2,188,1,movie:+1 audiences:+1 scenes:-1 </endperson339>,</endperson161>
2,292,4,movie:+1 </endperson318>,</endperson150>
2,94,4,movie:+1 moving:-1 </endperson310>,</endperson145>
2,261,4,movie:+1 movies:-1 movie:-1 </endperson279>,</endperson125>
2,265,4, </endperson284>,</endperson128>
2,315,4,movie:+1 actress:-1 ending:-1 movie:-1 </endperson350>,</endperson166>
2,255,5,character:+1 movie:+1 </endperson272>,</endperson118>
2,289,4, </endperson315>,</endperson149>
4,275,4,scenes:+1 performances:+1 </endperson421>,5;4:275;4;0.4330032766607842 235;4:275;4;0.36010379408519533 67;4:275;4;0.32921804233184837 113;4:275;4;0.4242216779397612 129;4:275;4;0.46533408797333986 189;4:275;4;0.0 69;4:275;4;0.43654551109992634 151;4:275;4;0.30130608476973086 8;4:275;4;0.5215540049061923 409;4:275;4;0.4072715129348565 465;4:275;4;0.42042306747100233 97;4:275;4;0.4409817373434417 497;4:275;4;0.40126915804261754 308;4:275;4;0.505023226530298 488;4:275;4;0.4892799864074737 433;4:275;4;0.45673446514411087 132;4:275;4;0.0 288;4:275;4;0.37594848438494033 </endperson170>
4,275,4,scenes:+1 performances:+1 </endperson421>,5;4:275;4;0.4330032766607842 235;4:275;4;0.36010379408519533 67;4:275;4;0.32921804233184837 113;4:275;4;0.4242216779397612 129;4:275;4;0.46533408797333986 189;4:275;4;0.0 69;4:275;4;0.43654551109992634 151;4:275;4;0.30130608476973086 8;4:275;4;0.5215540049061923 409;4:275;4;0.4072715129348565 465;4:275;4;0.42042306747100233 97;4:275;4;0.4409817373434417 497;4:275;4;0.40126915804261754 308;4:275;4;0.505023226530298 488;4:275;4;0.4892799864074737 433;4:275;4;0.45673446514411087 132;4:275;4;0.0 288;4:275;4;0.37594848438494033 </endperson170>
4,301,5, </endperson425>,</endperson174>
4,301,5, </endperson425>,</endperson174>
4,275,4,scenes:+1 performances:+1 </endperson421>,5;4:275;4;0.4330032766607842 235;4:275;4;0.36010379408519533 67;4:275;4;0.32921804233184837 113;4:275;4;0.4242216779397612 129;4:275;4;0.46533408797333986 189;4:275;4;0.0 69;4:275;4;0.43654551109992634 151;4:275;4;0.30130608476973086 8;4:275;4;0.5215540049061923 409;4:275;4;0.4072715129348565 465;4:275;4;0.42042306747100233 97;4:275;4;0.4409817373434417 497;4:275;4;0.40126915804261754 308;4:275;4;0.505023226530298 488;4:275;4;0.4892799864074737 433;4:275;4;0.45673446514411087 132;4:275;4;0.0 288;4:275;4;0.37594848438494033 </endperson170>
4,377,3,movie:+1 character:-1 </endperson427>,432;4:377;4;0.263633777355472 5;4:377;4;0.4330032766607842 310;4:377;4;0.5037308944230333 129;4:377;4;0.46533408797333986 60;4:377;4;0.3820614501875853 9;4:377;3;0.47605638652555027 151;4:377;4;0.30130608476973086 144;4:377;4;0.23988420094527574 6;4:377;4;0.38665945591553075 2;4:377;4;0.5016965715760577 84;4:377;3;0.2386439384327912 395;4:377;4;0.5558704208282179 308;4:377;4;0.505023226530298 320;4:377;3;0.2445549599292115 384;4:377;3;0.2717785284468386 500;4:377;3;0.3694375378297021 136;4:377;4;0.6176706764126491 </endperson175>
4,301,5, </endperson425>,</endperson174>
