@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
0,63,3,performance:+1 scenes:+1 character:-1 </endperson63>,</endperson31>
0,64,4,performance:+1 reviews:+1 scenes:+1 character:-1 toilethumour:-1 </endperson64>,7;0:64;4;0.4330933748888832 129;0:64;4;0.3443609912089973 9;0:64;4;0.5753917783635518 318;0:64;4;0.6762062218289954 398;0:64;4;0.6005044950556542 151;0:64;4;0.4439388115908728 123;0:64;4;0.5334942855791612 4;0:64;4;0.5298376688048704 397;0:64;4;0.32169836097325 469;0:64;4;0.4739448924961165 504;0:64;4;0.5416571416510313 308;0:64;4;0.686968264937344 122;0:64;4;0.44931202585296015 58;0:64;4;0.48561352067160835 136;0:64;4;0.41992064242442306 412;0:64;4;0.4324856770201313 110;0:64;4;0.39505468031137647 </endperson32>
0,65,3,scenes:+1 </endperson65>,9;0:65;4;0.5753917783635518 318;0:65;4;0.6762062218289954 398;0:65;4;0.6005044950556542 151;0:65;4;0.4439388115908728 123;0:65;4;0.5334942855791612 1;0:65;4;0.4690364178249665 6;0:65;4;0.42198618361365914 4;0:65;4;0.5298376688048704 397;0:65;4;0.32169836097325 469;0:65;4;0.4739448924961165 504;0:65;4;0.5416571416510313 115;0:65;5;0.4731091396272178 308;0:65;4;0.686968264937344 279;0:65;4;0.4618575670871776 136;0:65;4;0.41992064242442306 412;0:65;5;0.4324856770201313 110;0:65;4;0.39505468031137647 </endperson33>
0,71,4,performance:+1 isnt:+1 character:-1 scenes:-1 </endperson71>,</endperson34>
0,72,3,performance:+1 </endperson72>,</endperson35>
0,73,5,films:+1 performance:+1 specialfeatures:+1 </endperson73>,310;0:73;4;0.5164861204584621 143;0:73;4;0.6085389102156566 9;0:73;4;0.5753917783635518 318;0:73;4;0.6762062218289954 151;0:73;4;0.4439388115908728 6;0:73;4;0.42198618361365914 4;0:73;4;0.5298376688048704 465;0:73;4;0.2701528047761773 469;0:73;4;0.4739448924961165 504;0:73;4;0.5416571416510313 115;0:73;5;0.4731091396272178 306;0:73;4;0.34828145077204375 308;0:73;4;0.686968264937344 122;0:73;4;0.44931202585296015 319;0:73;4;0.5250938568162821 136;0:73;4;0.41992064242442306 110;0:73;4;0.39505468031137647 276;0:73;4;0.24783951741935795 </endperson36>
0,75,3,performance:+1 isnt:+1 character:-1 </endperson75>,432;0:75;4;0.2673280114081359 143;0:75;4;0.6085389102156566 9;0:75;4;0.5753917783635518 318;0:75;4;0.6762062218289954 151;0:75;4;0.4439388115908728 409;0:75;4;0.4394119325947421 123;0:75;4;0.5334942855791612 2;0:75;4;0.43266292237518345 4;0:75;4;0.5298376688048704 465;0:75;4;0.2701528047761773 504;0:75;4;0.5416571416510313 115;0:75;4;0.4731091396272178 228;0:75;4;0.5525535486653712 308;0:75;4;0.686968264937344 122;0:75;4;0.44931202585296015 319;0:75;4;0.5250938568162821 </endperson37>
0,76,5,discversion:+1 </endperson76>,</endperson38>
0,77,3,films:+1 character:+1 films:-1 arent:-1 </endperson77>,</endperson39>
0,78,3,character:+1 reviews:+1 acting:+1 character:-1 </endperson78>,5;0:78;4;0.5417115438121594 310;0:78;4;0.5164861204584621 143;0:78;4;0.6085389102156566 9;0:78;4;0.5753917783635518 318;0:78;4;0.6762062218289954 151;0:78;4;0.4439388115908728 123;0:78;4;0.5334942855791612 6;0:78;4;0.42198618361365914 2;0:78;4;0.43266292237518345 4;0:78;4;0.5298376688048704 504;0:78;4;0.5416571416510313 84;0:78;4;0.38175458305106336 115;0:78;4;0.4731091396272178 308;0:78;4;0.686968264937344 122;0:78;4;0.44931202585296015 319;0:78;4;0.5250938568162821 136;0:78;4;0.41992064242442306 190;0:78;4;0.5336266496627345 </endperson40>
0,79,3,isnt:+1 isnt:-1 </endperson79>,</endperson41>
0,81,2,specialeffects:+1 isnt:-1 </endperson81>,</endperson42>
0,82,4,isnt:+1 </endperson82>,</endperson43>
0,86,4,films:+1 isnt:+1 isnt:-1 </endperson86>,</endperson44>
0,89,4, </endperson89>,</endperson45>
0,90,3,comics:+1 </endperson90>,432;0:90;4;0.2673280114081359 235;0:90;4;0.4299378468720174 9;0:90;4;0.5753917783635518 318;0:90;4;0.6762062218289954 151;0:90;4;0.4439388115908728 409;0:90;4;0.4394119325947421 6;0:90;4;0.42198618361365914 2;0:90;4;0.43266292237518345 89;0:90;4;0.43100846771049306 504;0:90;4;0.5416571416510313 115;0:90;4;0.4731091396272178 308;0:90;4;0.686968264937344 508;0:90;4;0.5270238645259099 319;0:90;5;0.5250938568162821 279;0:90;4;0.4618575670871776 136;0:90;4;0.41992064242442306 </endperson46>
0,94,3,performance:+1 movie:+1 isnt:+1 </endperson94>,143;0:94;4;0.6085389102156566 9;0:94;4;0.5753917783635518 318;0:94;4;0.6762062218289954 151;0:94;4;0.4439388115908728 409;0:94;4;0.4394119325947421 123;0:94;4;0.5334942855791612 6;0:94;4;0.42198618361365914 2;0:94;4;0.43266292237518345 504;0:94;4;0.5416571416510313 395;0:94;4;0.55229414802277 115;0:94;4;0.4731091396272178 306;0:94;4;0.34828145077204375 308;0:94;4;0.686968264937344 122;0:94;4;0.44931202585296015 319;0:94;4;0.5250938568162821 136;0:94;4;0.41992064242442306 </endperson47>
0,98,4,isnt:+1 films:-1 isnt:-1 </endperson98>,</endperson48>
0,99,5,comedy:+1 </endperson99>,</endperson49>
0,100,4,casting:+1 watch:-1 </endperson100>,</endperson50>
0,101,2,character:+1 squeak:-1 </endperson101>,</endperson51>
0,103,3,performances:+1 </endperson103>,</endperson52>
0,106,4,isnt:+1 </endperson106>,</endperson53>
0,111,4,actress:-1 </endperson111>,</endperson54>
0,112,4,isnt:+1 </endperson112>,235;0:112;4;0.4299378468720174 7;0:112;4;0.4330933748888832 143;0:112;4;0.6085389102156566 9;0:112;4;0.5753917783635518 151;0:112;4;0.4439388115908728 409;0:112;4;0.4394119325947421 6;0:112;4;0.42198618361365914 2;0:112;4;0.43266292237518345 395;0:112;4;0.55229414802277 308;0:112;4;0.686968264937344 141;0:112;4;0.6490343028920019 319;0:112;4;0.5250938568162821 500;0:112;4;0.49450010176487713 11;0:112;4;0.5638126810643433 136;0:112;4;0.41992064242442306 276;0:112;4;0.24783951741935795 </endperson55>
0,113,3,performance:+1 gadgets:-1 </endperson113>,</endperson56>
0,119,3,plot:+1 isnt:+1 isnt:-1 </endperson119>,</endperson57>
0,120,4,isnt:+1 isnt:-1 </endperson120>,</endperson58>
0,121,4,halfhour:+1 isnt:+1 films:-1 </endperson121>,</endperson59>
0,122,2,specialeffects:+1 isnt:-1 </endperson122>,</endperson60>
0,128,4,seventies:+1 performance:+1 isnt:+1 </endperson128>,432;0:128;4;0.2673280114081359 129;0:128;4;0.3443609912089973 60;0:128;4;0.23488594888559822 9;0:128;4;0.5753917783635518 151;0:128;4;0.4439388115908728 409;0:128;4;0.4394119325947421 6;0:128;4;0.42198618361365914 293;0:128;4;0.5833801403588602 2;0:128;4;0.43266292237518345 4;0:128;4;0.5298376688048704 84;0:128;4;0.38175458305106336 395;0:128;4;0.55229414802277 308;0:128;4;0.686968264937344 500;0:128;4;0.49450010176487713 136;0:128;4;0.41992064242442306 278;0:128;4;0.3506361346603881 190;0:128;4;0.5336266496627345 </endperson61>
0,131,4,performance:+1 </endperson131>,</endperson62>
0,132,3,isnt:+1 storyline:+1 isnt:-1 </endperson132>,7;0:132;4;0.4330933748888832 9;0:132;4;0.5753917783635518 151;0:132;4;0.4439388115908728 409;0:132;4;0.4394119325947421 123;0:132;4;0.5334942855791612 144;0:132;4;0.3250186237927897 6;0:132;4;0.42198618361365914 2;0:132;4;0.43266292237518345 4;0:132;4;0.5298376688048704 84;0:132;4;0.38175458305106336 395;0:132;4;0.55229414802277 306;0:132;4;0.34828145077204375 308;0:132;4;0.686968264937344 500;0:132;4;0.49450010176487713 11;0:132;4;0.5638126810643433 136;0:132;4;0.41992064242442306 276;0:132;4;0.24783951741935795 </endperson63>
0,133,3,screenplay:+1 character:-1 reviews:-1 isnt:-1 </endperson133>,</endperson64>
0,137,4,soundtrack:+1 performance:+1 specialeffects:+1 extras:+1 films:-1 humour:-1 </endperson137>,</endperson65>
0,138,4,character:-1 disc:-1 </endperson138>,</endperson66>
0,142,4, </endperson142>,</endperson67>
0,143,3,character:+1 watch:+1 specialeffects:+1 </endperson143>,</endperson68>
0,144,5,performance:+1 character:-1 </endperson144>,</endperson69>
0,145,4, </endperson145>,</endperson70>
0,146,4,films:+1 performance:+1 reviews:+1 comedy:+1 performance:-1 isnt:-1 </endperson146>,</endperson71>
0,149,3,performance:+1 moments:-1 </endperson149>,</endperson72>
0,151,5,films:-1 </endperson151>,</endperson73>
0,156,5,character:+1 </endperson156>,</endperson74>
0,159,3, </endperson159>,</endperson75>
0,163,3,films:+1 character:+1 performance:+1 </endperson163>,</endperson76>
0,165,4,someones:+1 trademark:+1 </endperson165>,</endperson77>
0,167,4,actress:+1 awards:+1 scenes:-1 </endperson167>,</endperson78>
0,174,5,actors:+1 actor:-1 character:-1 </endperson174>,</endperson79>
1,178,5,character:+1 </endperson178>,</endperson80>
1,179,4, </endperson179>,</endperson81>
1,99,4,character:+1 </endperson181>,</endperson82>
1,181,4,character:+1 scenes:+1 fans:+1 </endperson182>,</endperson83>
1,65,5,movie:+1 cinematography:+1 genres:-1 </endperson183>,289;1:65;4;0.4657628528576483 5;1:65;4;0.4641368877793043 235;1:65;4;0.4914880672607923 7;1:65;4;0.4558939033025524 310;1:65;4;0.417280288157875 67;1:65;4;0.29783057345806074 143;1:65;4;0.46961091332279326 88;1:65;4;0.5169011727514708 113;1:65;4;0.4951122557736616 9;1:65;4;0.43141680646163283 191;1:65;4;0.5347859662164023 290;1:65;4;0.4742602247181982 409;1:65;4;0.32913510154591785 185;1:65;4;0.3934540330156354 0;1:65;4;0.4690364178249665 2;1:65;4;0.43346285884480706 465;1:65;4;0.2072499812081563 97;1:65;4;0.5019642252074279 180;1:65;4;0.32273450292792183 101;1:65;4;0.5079458727241105 84;1:65;4;0.39200292038689444 306;1:65;4;0.37715737958769235 308;1:65;4;0.4874231492313499 107;1:65;5;0.4241010399053854 179;1:65;4;0.19485568002058729 82;1:65;4;0.4351653811180711 </endperson84>
1,182,4,acting:+1 </endperson184>,</endperson85>
1,184,3,specialeffects:+1 budget:-1 </endperson186>,</endperson86>
1,186,4, </endperson188>,</endperson87>
1,187,5,scenes:+1 hero:+1 scenes:-1 </endperson189>,</endperson88>
1,89,5,casting:+1 </endperson190>,</endperson89>
1,100,5,sequences:+1 performances:+1 </endperson191>,</endperson90>
1,188,3,films:-1 movie:-1 </endperson193>,</endperson91>
1,79,5,adventure:-1 </endperson194>,</endperson92>
1,113,4, </endperson195>,</endperson93>
1,190,5, </endperson197>,</endperson94>
1,191,5,humour:+1 </endperson198>,</endperson95>
1,194,3, </endperson201>,</endperson96>
1,196,5,actors:+1 star:+1 specialeffects:+1 watch:-1 </endperson203>,</endperson97>
1,198,3,films:+1 acting:+1 </endperson205>,</endperson98>
1,200,5,cast:+1 sceneselection:+1 scene:-1 </endperson207>,</endperson99>
1,209,5,films:-1 </endperson217>,</endperson100>
1,211,4,actress:+1 screen:+1 </endperson220>,</endperson101>
1,213,5,cast:+1 </endperson222>,</endperson102>
1,215,4, </endperson224>,</endperson103>
1,216,5,cast:-1 </endperson225>,</endperson104>
1,156,5, </endperson227>,</endperson105>
1,220,5, </endperson231>,</endperson106>
1,228,5, </endperson239>,</endperson107>
1,232,4, </endperson243>,</endperson108>
1,239,3,movie:+1 specialeffects:+1 </endperson250>,</endperson109>
2,245,5, </endperson256>,289;2:245;4;0.2557892811264454 5;2:245;4;0.30268148631628344 67;2:245;4;0.4075286277406005 143;2:245;4;0.34976058223942563 88;2:245;4;0.43156330833693757 113;2:245;4;0.5291250386173292 9;2:245;4;0.3799903729673857 8;2:245;4;0.3948303942514685 97;2:245;4;0.47902433302320735 180;2:245;4;0.4066956296823856 426;2:245;4;0.3583168647761097 504;2:245;4;0.50425622189577 497;2:245;4;0.39417087223268754 228;2:245;4;0.3968237784499923 96;2:245;4;0.4752069170828672 63;2:245;4;0.3281763624248597 95;2:245;4;0.46328364441126213 464;2:245;4;0.3267196993802113 </endperson110>
2,249,4, </endperson260>,</endperson111>
2,33,3,movies:+1 director:+1 movie:-1 </endperson261>,</endperson112>
2,40,3,movie:-1 plot:-1 </endperson264>,</endperson113>
2,250,4,movie:-1 budget:-1 </endperson265>,</endperson114>
2,251,5,movie:+1 movie:-1 </endperson266>,</endperson115>
2,253,4,actionscenes:-1 </endperson269>,</endperson116>
2,32,5,movies:-1 </endperson271>,</endperson117>
2,255,5,character:+1 movie:+1 </endperson272>,</endperson118>
2,256,3,movies:-1 actor:-1 movie:-1 </endperson273>,</endperson119>
2,257,3,movie:+1 </endperson274>,</endperson120>
2,90,5,movie:+1 characters:+1 movies:-1 character:-1 movie:-1 </endperson275>,</endperson121>
2,258,2,character:+1 movie:+1 character:-1 movie:-1 screen:-1 budget:-1 </endperson276>,</endperson122>
2,259,3,fare:+1 viewers:+1 movie:-1 </endperson277>,</endperson123>
2,260,5,character:+1 movie:+1 movie:-1 </endperson278>,143;2:260;4;0.34976058223942563 60;2:260;4;0.512181162147523 9;2:260;4;0.3799903729673857 318;2:260;4;0.45467522298657204 151;2:260;4;0.2834965580252198 409;2:260;4;0.5455971692501467 123;2:260;4;0.4264470267874769 6;2:260;4;0.5431860110514947 0;2:260;4;0.43266292237518345 504;2:260;4;0.50425622189577 84;2:260;4;0.40491854179567577 115;2:260;4;0.41969790882638636 58;2:260;4;0.5265499372553163 319;2:260;4;0.44476967669473955 500;2:260;4;0.4273562289099755 11;2:260;4;0.40277631150811777 279;2:260;4;0.4181555695088832 136;2:260;4;0.4700254336644847 </endperson124>
2,261,4,movie:+1 movies:-1 movie:-1 </endperson279>,</endperson125>
2,263,4,movie:+1 movies:-1 movie:-1 video:-1 </endperson281>,</endperson126>
2,77,4,performance:+1 movie:+1 movie:-1 watch:-1 </endperson282>,</endperson127>
2,265,4, </endperson284>,</endperson128>
2,26,5,movies:+1 character:+1 movie:+1 audiences:+1 actor:-1 </endperson285>,</endperson129>
2,266,4,movie:-1 </endperson286>,</endperson130>
2,54,4,movies:+1 movie:+1 movie:-1 comics:-1 humour:-1 guys:-1 </endperson287>,</endperson131>
2,268,5,movie:+1 movie:-1 </endperson289>,</endperson132>
2,270,4,movies:+1 movie:-1 </endperson291>,</endperson133>
2,271,5,movie:+1 movies:-1 </endperson292>,</endperson134>
2,272,3,plotholes:+1 movies:-1 budget:-1 </endperson293>,</endperson135>
2,275,4,movies:+1 movie:+1 actionsequences:+1 explosions:-1 budget:-1 </endperson296>,</endperson136>
2,277,2,movie:+1 everyones:+1 </endperson298>,</endperson137>
2,279,3,downside:+1 star:+1 movie:+1 scenes:+1 </endperson300>,432;2:279;4;0.36399193378022077 5;2:279;4;0.30268148631628344 129;2:279;4;0.522670082816816 9;2:279;4;0.3799903729673857 151;2:279;4;0.2834965580252198 409;2:279;4;0.5455971692501467 123;2:279;4;0.4264470267874769 144;2:279;4;0.1804832222316739 6;2:279;4;0.5431860110514947 0;2:279;4;0.43266292237518345 293;2:279;4;0.3443370803515762 4;2:279;4;0.5016965715760577 504;2:279;4;0.50425622189577 306;2:279;4;0.41550297188887564 308;2:279;4;0.38004927930833077 500;2:279;4;0.4273562289099755 </endperson138>
2,280,3,movie:+1 acting:+1 budget:+1 movie:-1 plot:-1 </endperson301>,</endperson139>
2,282,4, </endperson303>,432;2:282;4;0.36399193378022077 5;2:282;4;0.30268148631628344 7;2:282;4;0.5463069289035554 60;2:282;4;0.512181162147523 9;2:282;4;0.3799903729673857 151;2:282;4;0.2834965580252198 123;2:282;4;0.4264470267874769 6;2:282;4;0.5431860110514947 0;2:282;4;0.43266292237518345 293;2:282;4;0.3443370803515762 4;2:282;4;0.5016965715760577 504;2:282;4;0.50425622189577 497;2:282;4;0.39417087223268754 308;2:282;4;0.38004927930833077 320;2:282;4;0.3338627290611105 500;2:282;4;0.4273562289099755 278;2:282;4;0.40491854179567577 </endperson140>
2,285,5,movies:+1 </endperson306>,432;2:285;4;0.36399193378022077 60;2:285;4;0.512181162147523 9;2:285;4;0.3799903729673857 151;2:285;4;0.2834965580252198 409;2:285;4;0.5455971692501467 123;2:285;4;0.4264470267874769 6;2:285;4;0.5431860110514947 4;2:285;4;0.5016965715760577 89;2:285;4;0.38812575535224925 504;2:285;4;0.50425622189577 395;2:285;4;0.4574163169662777 306;2:285;4;0.41550297188887564 308;2:285;4;0.38004927930833077 320;2:285;4;0.3338627290611105 500;2:285;4;0.4273562289099755 279;2:285;4;0.4181555695088832 136;2:285;4;0.4700254336644847 </endperson141>
2,286,4,movies:-1 movie:-1 </endperson307>,7;2:286;4;0.5463069289035554 60;2:286;4;0.512181162147523 9;2:286;4;0.3799903729673857 318;2:286;4;0.45467522298657204 151;2:286;4;0.2834965580252198 123;2:286;4;0.4264470267874769 144;2:286;4;0.1804832222316739 0;2:286;4;0.43266292237518345 4;2:286;4;0.5016965715760577 504;2:286;4;0.50425622189577 497;2:286;4;0.39417087223268754 306;2:286;4;0.41550297188887564 308;2:286;4;0.38004927930833077 58;2:286;4;0.5265499372553163 500;2:286;4;0.4273562289099755 11;2:286;4;0.40277631150811777 </endperson142>
2,60,4,script:+1 </endperson308>,</endperson143>
2,78,3,character:+1 movies:-1 cinemas:-1 </endperson309>,</endperson144>
2,94,4,movie:+1 moving:-1 </endperson310>,</endperson145>
2,63,4,character:+1 humour:-1 </endperson311>,</endperson146>
