@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
566,2776,5,films:+1 character:+1 performance:+1 moving:+1 character:-1 </endperson15158>,278;566:2776;4;0.3576335596097793 437;566:2776;3;0.14577900499273944  </endperson2776>
567,989,4,casting:+1 moments:-1 plot:-1 </endperson15170>,</endperson989>
567,1583,5,soundtrack:+1 husbands:+1 lovestory:+1 </endperson15171>,266;567:1583;4;0.382530958381772  </endperson1583>
567,2883,4,gangleader:-1 scene:-1 </endperson15172>,</endperson2883>
567,264,5,storyline:+1 scene:-1 </endperson15173>,</endperson264>
568,833,5,films:-1 </endperson15179>,</endperson833>
568,2674,5,films:-1 </endperson15180>,</endperson2674>
568,2633,5,screen:+1 </endperson15181>,367;568:2633;4;0.5141381323970496 541;568:2633;4;0.5095913419243298  </endperson2633>
568,348,4,movie:+1 </endperson15182>,</endperson348>
569,2804,5,movie:+1 scenes:+1 acting:+1 </endperson15187>,</endperson2804>
569,2943,4, </endperson15188>,</endperson2943>
569,902,2,semi:+1 plot:-1 </endperson15189>,</endperson902>
569,1210,3,isnt:+1 acting:+1 </endperson15190>,</endperson1210>
570,2995,4, </endperson15195>,</endperson2995>
570,1355,5,soundtrack:+1 movie:+1 actors:-1 tfeel:-1 humour:-1 </endperson15196>,14;570:1355;4;0.4357918135755622 416;570:1355;4;0.5365806566683642 514;570:1355;4;0.3405473902970447 585;570:1355;4;0.32238683823868575 697;570:1355;4;0.3419524542098613  </endperson1355>
570,1557,5,tlook:+1 beau:-1 </endperson15198>,38;570:1557;4;0.2603732407919849 585;570:1557;4;0.32238683823868575  </endperson1557>
571,2989,4,cast:+1 soundtrack:+1 movie:+1 acting:+1 plot:-1 </endperson15202>,</endperson2989>
571,2132,5,movie:-1 </endperson15203>,</endperson2132>
571,331,4, </endperson15204>,</endperson331>
571,2163,4, </endperson15205>,</endperson2163>
572,1884,4, </endperson15209>,</endperson1884>
572,666,5,actors:+1 </endperson15210>,</endperson666>
572,717,5,watch:+1 character:-1 </endperson15211>,</endperson717>
572,2462,5,movies:+1 moments:+1 comedy:+1 humour:+1 movies:-1 character:-1 scenes:-1 </endperson15212>,</endperson2462>
573,974,4, </endperson15226>,</endperson974>
573,2250,4, </endperson15227>,</endperson2250>
573,1844,4,choc:-1 </endperson15228>,</endperson1844>
573,1887,4,character:+1 character:-1 </endperson15229>,</endperson1887>
574,438,4, </endperson15252>,</endperson438>
574,2093,4,acting:+1 </endperson15253>,</endperson2093>
574,2203,5, </endperson15254>,</endperson2203>
574,1398,4,character:+1 watch:-1 </endperson15255>,</endperson1398>
575,2170,4,comedymoments:+1 character:-1 </endperson15267>,577;575:2170;3;0.45868180291106786  </endperson2170>
575,1709,4, </endperson15268>,</endperson1709>
575,158,5,movie:+1 </endperson15269>,</endperson158>
575,2864,5,characters:+1 scenes:+1 moments:-1 </endperson15270>,</endperson2864>
576,1748,5,character:+1 character:-1 </endperson15285>,</endperson1748>
576,1864,5,character:+1 character:-1 </endperson15286>,</endperson1864>
576,1535,3,character:+1 character:-1 storyline:-1 </endperson15287>,</endperson1535>
576,853,5,character:-1 </endperson15288>,</endperson853>
577,445,4,horror:-1 plot:-1 </endperson15302>,</endperson445>
577,1868,5,films:+1 </endperson15303>,</endperson1868>
577,1889,4,movie:+1 performance:-1 moving:-1 </endperson15304>,382;577:1889;4;0.5179784223382485  </endperson1889>
577,1879,3,films:-1 </endperson15305>,</endperson1879>
578,1922,3,actors:+1 character:-1 tfeel:-1 </endperson15557>,</endperson1922>
578,1163,2,watch:+1 plot:-1 </endperson15558>,</endperson1163>
578,776,2, </endperson15559>,</endperson776>
578,2216,4,tshow:+1 watch:-1 </endperson15560>,</endperson2216>
579,1835,3,movie:+1 performances:-1 </endperson15564>,</endperson1835>
579,475,1, </endperson15565>,</endperson475>
579,122,5,humour:+1 scenes:+1 plot:-1 </endperson15566>,</endperson122>
580,224,5,explosions:+1 </endperson15575>,</endperson224>
580,2900,4, </endperson15576>,</endperson2900>
580,466,5,actor:-1 films:-1 </endperson15577>,</endperson466>
580,1750,5,character:+1 storyline:+1 </endperson15578>,</endperson1750>
581,1025,3,character:+1 character:-1 </endperson15581>,</endperson1025>
581,1514,5, </endperson15582>,</endperson1514>
581,1477,5,wi:+1 isnt:-1 </endperson15583>,</endperson1477>
581,1517,5,boyfriend:+1 </endperson15584>,</endperson1517>
582,467,2, </endperson15606>,</endperson467>
582,1834,5, </endperson15607>,</endperson1834>
582,780,3, </endperson15608>,</endperson780>
582,359,3, </endperson15609>,</endperson359>
583,1446,4, </endperson15618>,</endperson1446>
583,158,3,scenes:+1 acting:+1 actress:-1 plot:-1 scenes:-1 </endperson15619>,</endperson158>
583,2041,5,watch:-1 </endperson15620>,</endperson2041>
583,1107,4,watch:+1 </endperson15621>,</endperson1107>
584,2131,4,movies:+1 actors:+1 performances:+1 acting:+1 credits:-1 </endperson15667>,</endperson2131>
584,418,5,watch:-1 </endperson15668>,</endperson418>
584,2141,5,actors:-1 watch:-1 acting:-1 </endperson15669>,496;584:2141;4;0.47457227136538893  </endperson2141>
584,888,3,movie:+1 </endperson15670>,</endperson888>
585,2132,2,comedy:-1 </endperson15685>,</endperson2132>
585,433,4,chemistry:+1 humour:+1 script:+1 </endperson15686>,</endperson433>
585,805,3,viewers:+1 strings:+1 humour:+1 character:-1 </endperson15687>,</endperson805>
585,2084,4,production:+1 character:-1 fans:-1 </endperson15688>,</endperson2084>
586,1887,3, </endperson16402>,</endperson1887>
586,2660,5,moments:+1 </endperson16403>,</endperson2660>
586,1564,5,character:-1 </endperson16404>,</endperson1564>
586,1868,5, </endperson16405>,</endperson1868>
587,1146,4,scene:-1 </endperson16493>,</endperson1146>
587,3005,5,performance:+1 comedy:+1 character:-1 humour:-1 scenes:-1 </endperson16494>,</endperson3005>
587,37,4,character:-1 fightsequences:-1 </endperson16495>,384;587:37;4;0.2030673512265948  </endperson37>
587,1284,5,performance:+1 character:-1 characterisation:-1 </endperson16496>,9;587:1284;5;0.09124659412020197  </endperson1284>
588,2882,4, </endperson16521>,</endperson2882>
588,1276,4, </endperson16522>,</endperson1276>
588,2862,3, </endperson16523>,</endperson2862>
588,701,2, </endperson16524>,</endperson701>
589,1627,5, </endperson16564>,</endperson1627>
589,2068,4,movie:-1 </endperson16565>,</endperson2068>
589,37,4, </endperson16566>,488;589:37;5;0.5289444115734165  </endperson37>
589,830,2, </endperson16567>,</endperson830>
590,2447,5,cast:+1 soundtrack:+1 films:+1 character:-1 scene:-1 </endperson16576>,</endperson2447>
590,313,4,actress:+1 movies:-1 character:-1 </endperson16577>,</endperson313>
590,2490,4, </endperson16578>,</endperson2490>
590,2917,5,films:+1 </endperson16579>,</endperson2917>
591,1837,2, </endperson16585>,</endperson1837>
591,797,4,acting:+1 </endperson16586>,</endperson797>
591,2182,4,movie:+1 </endperson16587>,</endperson2182>
591,484,4,movie:+1 </endperson16588>,</endperson484>
592,732,5,performances:+1 </endperson16602>,642;592:732;3;0.5794730531884816  </endperson732>
592,774,4,ending:+1 isnt:+1 </endperson16603>,</endperson774>
592,1153,4,cast:+1 actress:+1 </endperson16604>,577;592:1153;4;0.6219543645808645  </endperson1153>
592,922,2,ending:+1 storyline:+1 movie:-1 </endperson16605>,128;592:922;4;0.5123747426380587 157;592:922;4;0.5119107437920166 504;592:922;4;0.29319843245375066  </endperson922>
593,822,5, </endperson16639>,</endperson822>
593,2135,5,films:-1 </endperson16640>,</endperson2135>
593,2233,5,soundtrack:+1 character:+1 </endperson16641>,</endperson2233>
593,2847,5, </endperson16642>,</endperson2847>
594,450,5,star:+1 movie:+1 character:-1 </endperson16696>,</endperson450>
594,1440,4,scenes:+1 character:-1 </endperson16697>,</endperson1440>
594,181,4,plot:+1 isnt:-1 </endperson16698>,</endperson181>
594,215,4, </endperson16699>,</endperson215>
595,198,4,familyfilm:+1 roles:+1 movie:-1 reviews:-1 watch:-1 </endperson16706>,8;595:198;4;0.0  </endperson198>
595,1907,4,character:+1 movie:+1 </endperson16707>,396;595:1907;4;0.42206680335509095  </endperson1907>
595,923,3,familyfilm:+1 </endperson16708>,8;595:923;4;0.0 228;595:923;4;0.4200582256831509  </endperson923>
595,1147,4,comedy:+1 movie:-1 </endperson16709>,</endperson1147>
596,2619,3,films:+1 character:+1 suspense:+1 films:-1 </endperson16714>,495;596:2619;4;0.4878744514019888 557;596:2619;4;0.17568890402839643 585;596:2619;4;0.48437084275599385 615;596:2619;3;0.3499430945410841  </endperson2619>
596,1557,3,character:+1 slife:+1 </endperson16715>,188;596:1557;4;0.6706118360249039  </endperson1557>
596,873,2,films:+1 cast:+1 cast:-1 </endperson16716>,8;596:873;4;0.2098118752810605 33;596:873;4;0.23814337813372444 557;596:873;4;0.17568890402839643 563;596:873;4;0.42633923943863783 585;596:873;4;0.48437084275599385  </endperson873>
597,2464,4, </endperson16738>,615;597:2464;4;0.25461538351597035  </endperson2464>
597,1669,3,films:-1 </endperson16739>,</endperson1669>
597,567,5,films:+1 </endperson16740>,</endperson567>
597,303,3,films:+1 </endperson16741>,615;597:303;4;0.25461538351597035  </endperson303>
598,1675,5,performance:+1 performances:+1 films:-1 </endperson16777>,</endperson1675>
598,919,4,comedy:+1 movie:-1 scene:-1 </endperson16778>,8;598:919;4;0.21268085816488813 50;598:919;4;0.6237919391671312 585;598:919;4;0.610098906360179  </endperson919>
598,1178,4,performance:+1 </endperson16779>,48;598:1178;4;0.0 410;598:1178;4;0.19107913294452417 564;598:1178;4;0.5989669933874685  </endperson1178>
598,1450,5,performances:+1 </endperson16780>,25;598:1450;4;0.5148034948822944  </endperson1450>
599,504,5,character:+1 </endperson16786>,</endperson504>
599,2859,5, </endperson16787>,</endperson2859>
599,1412,4, </endperson16788>,</endperson1412>
599,1242,5, </endperson16789>,8;599:1242;4;0.2969432765359279  </endperson1242>
600,1770,1, </endperson16792>,358;600:1770;5;0.3522040452477564  </endperson1770>
600,506,3,films:+1 isnt:+1 character:-1 </endperson16793>,</endperson506>
600,539,4,adventure:-1 </endperson16794>,</endperson539>
600,1310,2,character:+1 specialeffects:+1 </endperson16795>,</endperson1310>
601,2305,3,performance:+1 </endperson16858>,</endperson2305>
601,961,4,performance:+1 character:-1 </endperson16860>,306;601:961;3;0.48956372241341195  </endperson961>
601,1431,5,films:-1 character:-1 plottwists:-1 </endperson16861>,21;601:1431;4;0.2995000139692652  </endperson1431>
602,1419,1, </endperson16865>,</endperson1419>
602,210,3,movies:+1 </endperson16866>,</endperson210>
603,2648,4,performance:+1 horror:+1 films:-1 isnt:-1 cameraangles:-1 lighting:-1 </endperson16872>,431;603:2648;4;0.39744242088954407  </endperson2648>
603,1396,2,character:+1 script:-1 </endperson16873>,</endperson1396>
603,124,4,films:+1 movie:+1 character:-1 movie:-1 </endperson16874>,</endperson124>
603,3006,3,films:+1 tfeel:-1 scenes:-1 </endperson16875>,</endperson3006>
604,1017,5,performances:+1 </endperson16883>,</endperson1017>
604,1354,5,scenery:+1 </endperson16884>,</endperson1354>
604,1066,5,acting:+1 scenes:-1 </endperson16886>,</endperson1066>
605,2517,5,films:+1 script:-1 </endperson16891>,</endperson2517>
605,2152,4,character:+1 movies:-1 scenes:-1 </endperson16892>,</endperson2152>
605,1648,2,films:+1 character:+1 comedy:+1 comedy:-1 </endperson16893>,</endperson1648>
605,2976,5, </endperson16894>,</endperson2976>
606,2128,5, </endperson16911>,</endperson2128>
606,1281,5, </endperson16912>,</endperson1281>
606,1875,5,plot:+1 </endperson16913>,</endperson1875>
606,2164,2,movie:+1 </endperson16914>,</endperson2164>
607,1127,2,character:-1 </endperson16919>,</endperson1127>
607,975,5, </endperson16920>,</endperson975>
607,972,5,character:-1 movie:-1 </endperson16921>,</endperson972>
607,1836,5,humour:+1 </endperson16922>,</endperson1836>
608,575,5,films:+1 scenes:+1 isnt:-1 scene:-1 </endperson16933>,</endperson575>
608,65,3,performance:+1 director:+1 scenes:+1 </endperson16934>,</endperson65>
608,1859,5,southerndrawl:+1 actor:-1 </endperson16935>,488;608:1859;4;0.3862579414503926  </endperson1859>
608,337,5,actress:+1 isnt:-1 </endperson16936>,</endperson337>
609,1961,4,isnt:+1 comedy:+1 scenes:+1 comedy:-1 storyline:-1 scenes:-1 </endperson16969>,</endperson1961>
609,1948,5, </endperson16970>,</endperson1948>
609,1094,5,cast:+1 </endperson16971>,</endperson1094>
610,89,4, </endperson16977>,</endperson89>
610,1111,5, </endperson16978>,</endperson1111>
610,121,4,actor:+1 actress:+1 </endperson16979>,</endperson121>
611,2982,5,outtakes:+1 cast:+1 </endperson16988>,</endperson2982>
611,2553,5, </endperson16989>,</endperson2553>
611,2765,5, </endperson16990>,</endperson2765>
612,11,4,character:+1 performance:+1 storyline:+1 scenes:+1 </endperson17003>,</endperson11>
612,303,5,performances:-1 </endperson17004>,</endperson303>
612,1335,5, </endperson17005>,</endperson1335>
613,1097,5,movies:+1 movie:+1 twists:-1 </endperson17010>,</endperson1097>
613,488,5,subtitles:+1 movie:-1 </endperson17011>,</endperson488>
613,752,5, </endperson17012>,</endperson752>
614,521,5,wi:+1 movie:-1 isnt:-1 humour:-1 </endperson17019>,</endperson521>
614,1848,5,films:+1 cast:+1 </endperson17020>,</endperson1848>
614,732,5,acting:+1 </endperson17021>,8;614:732;4;0.1373659082220079 558;614:732;5;0.3607212610905375  </endperson732>
615,600,4,movies:+1 movie:+1 cast:-1 comedy:-1 </endperson17035>,</endperson600>
615,1853,3, </endperson17036>,183;615:1853;3;0.6361553921508705  </endperson1853>
615,121,2,scenes:-1 </endperson17037>,126;615:121;3;0.643426969897396 488;615:121;4;0.3667741929292865  </endperson121>
616,1272,4, </endperson17138>,</endperson1272>
616,1980,4,arent:-1 isnt:-1 </endperson17139>,</endperson1980>
617,1315,2, </endperson17146>,</endperson1315>
617,176,5, </endperson17147>,</endperson176>
618,1261,1,plot:+1 </endperson17157>,</endperson1261>
618,418,4,plot:+1 </endperson17158>,</endperson418>
619,1507,5, </endperson17163>,317;619:1507;4;0.255242875236233  </endperson1507>
619,2953,5,films:+1 video:+1 </endperson17164>,</endperson2953>
619,2806,5, </endperson17165>,</endperson2806>
620,2685,2,movie:+1 screen:+1 </endperson17170>,</endperson2685>
620,363,5,director:+1 </endperson17171>,448;620:363;4;0.22804547840451406  </endperson363>
621,1689,3,acting:+1 </endperson17306>,</endperson1689>
621,906,5, </endperson17307>,477;621:906;3;0.10447823094108  </endperson906>
621,418,5, </endperson17308>,328;621:418;4;0.33934293496942436  </endperson418>
622,1678,5, </endperson17316>,</endperson1678>
622,696,5, </endperson17317>,465;622:696;4;0.4797107045518689  </endperson696>
623,899,4,scenes:-1 </endperson17333>,335;623:899;4;0.44229215285335854 478;623:899;3;0.37196295264434287  </endperson899>
623,1477,4, </endperson17334>,457;623:1477;3;0.1982934293486649  </endperson1477>
624,2584,4, </endperson17345>,</endperson2584>
624,689,5,acting:+1 </endperson17346>,</endperson689>
624,1630,5, </endperson17347>,</endperson1630>
625,2603,5,performances:+1 films:-1 </endperson17352>,219;625:2603;3;0.4802572537812555 473;625:2603;3;0.4415799287327251  </endperson2603>
